relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.6568980813026428,0.576457142829895,0.702151894569397,0.7537409067153931,0.8096051812171936,0.8384637236595154,0.19148357212543488,0.09205789119005203,0.6838051676750183,0.6039287447929382,0.7309409976005554,0.7806796431541443,0.833768904209137,0.860343873500824
concept:academicprogramatuniversity,0.7939788103103638,0.7272727489471436,0.8181818723678589,0.8181818723678589,0.9090909361839294,1.0,,,0.8212319016456604,0.7557595372200012,0.8559607863426208,0.8559607863426208,0.8997988104820251,1.0
concept:acquired,0.3997696340084076,0.3636363744735718,0.3636363744735718,0.4545454680919647,0.4545454680919647,0.5454545617103577,,,0.4249155819416046,0.38710153102874756,0.38710153102874756,0.4830004572868347,0.4830004572868347,0.5806152820587158
concept:acquiredby,0.5015603303909302,0.3684210479259491,0.5789473652839661,0.6315789222717285,0.7894737124443054,0.9473684430122375,,,0.4888461232185364,0.35025596618652344,0.5792199969291687,0.6401759386062622,0.7880893349647522,0.9406322240829468
concept:agentactsinlocation,0.6576340198516846,0.5703703761100769,0.6962962746620178,0.7333333492279053,0.8074073791503906,0.8518518209457397,,,0.682138979434967,0.5977851748466492,0.7235512137413025,0.7546568512916565,0.8244374394416809,0.8616120219230652
concept:agentbelongstoorganization,0.8527843952178955,0.7801418304443359,0.9007092118263245,0.9290779829025269,0.9858155846595764,0.9929077625274658,,,0.8543492555618286,0.7781609296798706,0.9064943194389343,0.9328697919845581,0.9880374670028687,0.9963389039039612
concept:agentcollaborateswithagent,0.6505829095840454,0.5925925970077515,0.68660968542099,0.7217473983764648,0.7559354305267334,0.7720797657966614,,,0.7080893516540527,0.6540632843971252,0.7452942728996277,0.7740050554275513,0.8043860793113708,0.8163437843322754
concept:agentcompeteswithagent,0.4991862177848816,0.4132075607776642,0.5226415395736694,0.5943396091461182,0.6886792778968811,0.7301886677742004,,,0.5318545699119568,0.4433664083480835,0.5602146983146667,0.6278943419456482,0.723889172077179,0.7622075080871582
concept:agentcontributedtocreativework,0.001805054140277207,0.0,0.0,0.0,0.0,0.0,,,0.001805054140277207,0.0,0.0,0.0,0.0,0.0
concept:agentcontrols,0.7245880961418152,0.6491228342056274,0.75,0.8245614171028137,0.8859649300575256,0.9035087823867798,,,0.7434464693069458,0.6700587868690491,0.7707101106643677,0.8447558879852295,0.8946511149406433,0.9135799407958984
concept:agentcreated,0.33310118317604065,0.19999998807907104,0.3999999761581421,0.4399999976158142,0.5600000023841858,0.5999999642372131,,,0.29768913984298706,0.14840593934059143,0.3757133483886719,0.41921213269233704,0.5527926087379456,0.5864219069480896
concept:agenthaswebsite,0.3340425491333008,0.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,,,0.31687453389167786,0.0,0.6321839094161987,0.6321839094161987,0.6321839094161987,0.6321839094161987
concept:agentinvolvedwithitem,0.6264535188674927,0.5,0.75,0.75,0.75,0.75,,,0.7252004742622375,0.5775039792060852,0.8714016675949097,0.8714016675949097,0.8714016675949097,0.8714016675949097
concept:agentparticipatedinevent,0.9078795313835144,0.8888888955116272,0.9259259104728699,0.9259259104728699,0.9259259104728699,0.9259259104728699,,,0.8863107562065125,0.8628324270248413,0.9086217284202576,0.9086217284202576,0.9086217284202576,0.9086217284202576
concept:ageofperson,0.0005012531182728708,0.0,0.0,0.0,0.0,0.0,,,0.0005012531182728708,0.0,0.0,0.0,0.0,0.0
concept:agriculturalproductcookedwithagriculturalproduct,0.6761904954910278,0.625,0.625,0.625,1.0,1.0,,,0.7615147829055786,0.7272723913192749,0.7272723913192749,0.7272723913192749,1.0,1.0
concept:agriculturalproductgrowinginstateorprovince,0.008064515888690948,0.0,0.0,0.0,0.0,0.0,,,0.008064515888690948,0.0,0.0,0.0,0.0,0.0
concept:agriculturalproductincludingagriculturalproduct,0.07692307978868484,0.0,0.0,0.0,0.0,1.0,,,0.07692307978868484,0.0,0.0,0.0,0.0,1.0
concept:agriculturalproducttoattractinsect,0.08142857253551483,0.0,0.0,0.0,0.5,0.5,,,0.08142857253551483,0.0,0.0,0.0,0.5,0.5
concept:airportincity,0.1666666716337204,0.0,0.0,0.5,0.5,1.0,,,0.1666666716337204,0.0,0.0,0.5,0.5,1.0
concept:animaleatfood,0.5180871486663818,0.375,0.625,0.75,0.875,0.875,,,0.5438907146453857,0.41136103868484497,0.6486665606498718,0.7238757610321045,0.861931324005127,0.861931324005127
concept:animaleatvegetable,0.5177329182624817,0.3888888955116272,0.5555555820465088,0.7222222089767456,0.7777777910232544,0.8333333134651184,,,0.47690317034721375,0.32984429597854614,0.5252253413200378,0.7139782905578613,0.7722024321556091,0.8226624727249146
concept:animalistypeofanimal,0.6523133516311646,0.52173912525177,0.75,0.8369565606117249,0.8804348111152649,0.9347826242446899,,,0.6708038449287415,0.5432621240615845,0.7675870060920715,0.8494731187820435,0.8967041373252869,0.9449479579925537
concept:animalpredators,0.701168417930603,0.5904762148857117,0.7904762029647827,0.8476190567016602,0.8952381014823914,0.9047619104385376,,,0.7426767349243164,0.6328836679458618,0.8334900140762329,0.884766161441803,0.9323756694793701,0.9373881816864014
concept:animalpreyson,0.6510269641876221,0.5200000405311584,0.7599999904632568,0.800000011920929,0.893333375453949,0.9066666960716248,,,0.6833287477493286,0.5596281886100769,0.7907195091247559,0.820428729057312,0.9078841805458069,0.9150863289833069
concept:animalssuchasmammals,0.011794171296060085,0.0,0.0,0.0,0.0,0.0,,,0.0158747136592865,0.0,0.0,0.0,0.0,0.0
concept:animalsuchasinsect,0.7015873193740845,0.5416666865348816,0.7916666865348816,0.875,0.9583333730697632,1.0,,,0.7167108654975891,0.5626081824302673,0.8027200102806091,0.8863350749015808,0.9533682465553284,1.0
concept:animalsuchasinvertebrate,0.7345657348632812,0.6315789222717285,0.8421052694320679,0.8421052694320679,0.8421052694320679,0.8421052694320679,,,0.7620648741722107,0.6746135950088501,0.8588101863861084,0.8588101863861084,0.8588101863861084,0.8588101863861084
concept:animalthatfeedoninsect,0.5288580060005188,0.3888888955116272,0.6111111044883728,0.8333333134651184,1.0,1.0,,,0.572821319103241,0.4409920573234558,0.66836017370224,0.844012975692749,1.0,1.0
concept:animaltypehasanimal,0.6050100922584534,0.49275362491607666,0.6811594367027283,0.7101449370384216,0.8550724983215332,0.8695652484893799,,,0.6428758502006531,0.5373137593269348,0.7182565927505493,0.7439540028572083,0.8803343772888184,0.8936676383018494
concept:arachnidiseatenbybird,0.03125,0.0,0.0,0.0,0.0,0.0,,,0.03125,0.0,0.0,0.0,0.0,0.0
concept:arthropodandotherarthropod,0.7944445013999939,0.699999988079071,0.9000000357627869,0.9000000357627869,1.0,1.0,,,0.8748288750648499,0.8173178434371948,0.9391059279441833,0.9391059279441833,1.0,1.0
concept:arthropodcalledarthropod,0.5883209705352783,0.46153849363327026,0.6153846383094788,0.7692307829856873,0.8461538553237915,0.8461538553237915,,,0.6509398221969604,0.5287671089172363,0.6879674792289734,0.7898556590080261,0.898111879825592,0.898111879825592
concept:arthropodlookslikeinsect,0.5,0.0,1.0,1.0,1.0,1.0,,,0.5,0.0,1.0,1.0,1.0,1.0
concept:arthropodthatfeedoninsect,0.62890625,0.5,0.75,0.75,0.75,0.75,,,0.62890625,0.5,0.75,0.75,0.75,0.75
concept:atdate,0.8032166957855225,0.7272727489471436,0.8560606241226196,0.9116161465644836,0.9570707082748413,0.9671717286109924,,,0.8088139891624451,0.734894871711731,0.8599914312362671,0.9147301912307739,0.9598175883293152,0.9697160124778748
concept:athletehomestadium,0.03703703731298447,0.0,0.0,0.0,0.0,0.0,,,0.03703703731298447,0.0,0.0,0.0,0.0,0.0
concept:athleteledsportsteam,0.6111111640930176,0.3333333432674408,1.0,1.0,1.0,1.0,,,0.5990045666694641,0.2970137298107147,1.0,1.0,1.0,1.0
concept:athleteplaysforteam,0.8928571939468384,0.8571429252624512,0.8571429252624512,1.0,1.0,1.0,,,0.9489694237709045,0.9319592714309692,0.9319592714309692,1.0,1.0,1.0
concept:athleteplaysinleague,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
concept:athleteplayssport,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
concept:atlocation,0.7413074374198914,0.6763754487037659,0.7799353003501892,0.8317152261734009,0.8705502152442932,0.8932039141654968,,,0.7554489374160767,0.6912873387336731,0.7926086783409119,0.8437480330467224,0.8824009299278259,0.9053685069084167
concept:attractionofcity,0.8335366249084473,0.800000011920929,0.9000000357627869,0.9000000357627869,0.9000000357627869,0.9000000357627869,,,0.8799306154251099,0.8435572385787964,0.9523869752883911,0.9523869752883911,0.9523869752883911,0.9523869752883911
concept:automobilemakercardealersinstateorprovince,0.4700336456298828,0.3333333432674408,0.5,0.6666666865348816,0.8333333730697632,0.8333333730697632,,,0.48768556118011475,0.34972676634788513,0.5245901346206665,0.6994535326957703,0.8251366019248962,0.8251366019248962
concept:automobilemakerdealersincity,0.313823401927948,0.13333334028720856,0.40000003576278687,0.46666669845581055,0.6000000238418579,0.7333333492279053,,,0.330457478761673,0.12237421423196793,0.4327024519443512,0.5102845430374146,0.6654486656188965,0.8206127882003784
concept:automobilemakerdealersincountry,0.5906863212585449,0.5,0.75,0.75,0.75,0.75,,,0.6327986121177673,0.581818163394928,0.7090908885002136,0.7090908885002136,0.7090908885002136,0.7090908885002136
concept:bankbankincountry,0.6419938802719116,0.6000000238418579,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,,,0.6717408895492554,0.6479018926620483,0.6795209050178528,0.6795209050178528,0.6795209050178528,0.6795209050178528
concept:bankboughtbank,0.6666666865348816,0.5,1.0,1.0,1.0,1.0,,,0.6666684746742249,0.5000026822090149,1.0,1.0,1.0,1.0
concept:bankchiefexecutiveceo,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
concept:bodypartcontainsbodypart,0.051975052803754807,0.0,0.0,0.0,0.0,0.5,,,0.06173732504248619,0.0,0.0,0.0,0.0,0.695652186870575
concept:bodypartwithinbodypart,0.7116012573242188,0.6666666865348816,0.6666666865348816,0.8333333730697632,0.8333333730697632,0.8333333730697632,,,0.7249066233634949,0.6788107752799988,0.6788107752799988,0.8515509963035583,0.8515509963035583,0.8515509963035583
concept:buildinglocatedincity,0.8685383796691895,0.8235294222831726,0.8823529481887817,0.9411764740943909,0.9411764740943909,0.9411764740943909,,,0.8944439888000488,0.8469927906990051,0.9110954999923706,0.970933198928833,0.970933198928833,0.970933198928833
concept:ceoof,0.9090998768806458,0.8636363744735718,0.9545454978942871,0.9545454978942871,0.9545454978942871,0.9545454978942871,,,0.9083794355392456,0.8679927587509155,0.9487460255622864,0.9487460255622864,0.9487460255622864,0.9487460255622864
concept:chemicalistypeofchemical,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
concept:chemicaltypehaschemical,0.4732142686843872,0.25,0.5,0.75,1.0,1.0,,,0.4743833839893341,0.25707390904426575,0.49379533529281616,0.7423776984214783,1.0,1.0
concept:cityalsoknownas,0.3824159502983093,0.260869562625885,0.43478262424468994,0.47826087474823,0.5652173757553101,0.5652173757553101,,,0.39647483825683594,0.28884652256965637,0.4299332797527313,0.4909437596797943,0.5765014290809631,0.5765014290809631
concept:cityattractions,0.5367838144302368,0.38461539149284363,0.692307710647583,0.7692307829856873,0.7692307829856873,0.7692307829856873,,,0.5694783329963684,0.41695162653923035,0.7518966197967529,0.7896798253059387,0.7896798253059387,0.7896798253059387
concept:citycapitalofcountry,0.826923131942749,0.7692307829856873,0.8461538553237915,0.9230769872665405,1.0,1.0,,,0.8068898916244507,0.7425199747085571,0.8288077116012573,0.9137116074562073,1.0,1.0
concept:citycapitalofstate,0.6138889193534851,0.5,0.6666666865348816,0.8333333730697632,1.0,1.0,,,0.6369301080703735,0.5216494798660278,0.6975945234298706,0.8735395073890686,1.0,1.0
concept:citycontainsbuilding,0.4114760756492615,0.3125,0.4375,0.625,0.625,0.625,,,0.41151511669158936,0.312714159488678,0.4333778917789459,0.6210829615592957,0.6210829615592957,0.6210829615592957
concept:cityhascompanyoffice,0.6646400690078735,0.5583333373069763,0.7416667342185974,0.7666667103767395,0.8500000238418579,0.8750000596046448,,,0.7015175223350525,0.5997167825698853,0.7775041460990906,0.8050548434257507,0.8786026835441589,0.8896856904029846
concept:cityhastransportation,0.0002420135569991544,0.0,0.0,0.0,0.0,0.0,,,0.0002420135569991544,0.0,0.0,0.0,0.0,0.0
concept:cityhostsattraction,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,,,0.05263157933950424,0.0,0.0,0.0,0.0,0.0
concept:cityhotels,0.10711925476789474,0.0625,0.125,0.1875,0.1875,0.1875,,,0.14118321239948273,0.08421551436185837,0.16250963509082794,0.2467251420021057,0.2467251420021057,0.2467251420021057
concept:citylanguage,0.03846153989434242,0.0,0.0,0.0,0.0,0.0,,,0.03846153989434242,0.0,0.0,0.0,0.0,0.0
concept:cityleadbyperson,0.1964285671710968,0.0,0.0,0.5,1.0,1.0,,,0.19284281134605408,0.0,0.0,0.4665328562259674,1.0,1.0
concept:cityliesonriver,0.20000000298023224,0.0,0.0,1.0,1.0,1.0,,,0.20000000298023224,0.0,0.0,1.0,1.0,1.0
concept:citylocatedincountry,0.8237586617469788,0.761904776096344,0.8571428656578064,0.9047619104385376,0.9523809552192688,0.9523809552192688,,,0.8306548595428467,0.7743875980377197,0.8589109182357788,0.9177097082138062,0.9579543471336365,0.9579543471336365
concept:citylocatedingeopoliticallocation,0.8037717938423157,0.7222222089767456,0.8611111044883728,0.9166666865348816,0.9166666865348816,0.944444477558136,,,0.813703715801239,0.7329588532447815,0.8695560693740845,0.9321826696395874,0.9321826696395874,0.9547884464263916
concept:citylocatedinstate,0.8323839902877808,0.7878788113594055,0.8484848737716675,0.8939394354820251,0.9242424368858337,0.9393939971923828,,,0.8528634905815125,0.8112071752548218,0.8659752607345581,0.9181926846504211,0.9462012648582458,0.9539660215377808
concept:citymuseums,0.0002452182525303215,0.0,0.0,0.0,0.0,0.0,,,0.0002452182525303215,0.0,0.0,0.0,0.0,0.0
concept:citynewspaper,0.18674230575561523,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,0.18674230575561523,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
