relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.5947530269622803,0.6290069818496704,159.6539764404297,178.36524963378906,0.5033490061759949,0.6426540017127991,0.6955959796905518,0.7626479864120483,0.06084100157022476,0.026341000571846962
