relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6737920045852661,0.7038419842720032,9.182930946350098,9.996776580810547,0.5107269883155823,0.804419994354248,0.8770260214805603,0.9495859742164612,0.024181999266147614,0.003478999948129058
