relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.437781423330307,0.29271766543388367,0.5268633365631104,0.6027504205703735,0.7016531229019165,0.7560210824012756,0.22485870122909546,0.10712705552577972,0.445803165435791,0.2977907061576843,0.5383999943733215,0.6149329543113708,0.7136135697364807,0.768394410610199
101,0.727281391620636,0.6363636255264282,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.9090909361839294,,,0.7558004260063171,0.655613362789154,0.9561619758605957,0.9561619758605957,0.9561619758605957,0.9561619758605957
102,0.1550508737564087,0.09090909361839294,0.09090909361839294,0.1818181872367859,0.4545454680919647,0.4545454680919647,,,0.16516362130641937,0.0976148322224617,0.0976148322224617,0.19197909533977509,0.4830004572868347,0.4830004572868347
103,0.1417560577392578,0.0,0.21052631735801697,0.21052631735801697,0.4736842215061188,0.8421052694320679,,,0.13419830799102783,0.0,0.1765432357788086,0.1765432357788086,0.47630223631858826,0.8179370164871216
104,0.0993674024939537,0.014814814552664757,0.051851850003004074,0.15555554628372192,0.29629629850387573,0.45185184478759766,,,0.09724617749452591,0.0160937812179327,0.042330704629421234,0.15260310471057892,0.2905609905719757,0.4518556594848633
105,0.6820154786109924,0.5390070676803589,0.7943261861801147,0.8510637879371643,0.8865247964859009,0.9148935675621033,,,0.6694048643112183,0.5260967016220093,0.7795196771621704,0.8434669971466064,0.8782474398612976,0.9070132374763489
106,0.5386476516723633,0.3817663788795471,0.6628679633140564,0.724596381187439,0.7977207899093628,0.8290597796440125,,,0.5737740397453308,0.42211905121803284,0.6985131502151489,0.7561666965484619,0.8176131248474121,0.8449243903160095
107,0.2932790219783783,0.16415095329284668,0.34528303146362305,0.41886794567108154,0.5358490943908691,0.6094339489936829,,,0.2986731231212616,0.16229160130023956,0.35793960094451904,0.4337314963340759,0.5520630478858948,0.624428927898407
108,0.0027173913549631834,0.0,0.0,0.0,0.0,0.0,,,0.0027173913549631834,0.0,0.0,0.0,0.0,0.0
109,0.5139356851577759,0.3684210479259491,0.6271929740905762,0.6754385828971863,0.7719298601150513,0.7982456088066101,,,0.5236560702323914,0.3717171251773834,0.6443546414375305,0.690967857837677,0.7833864092826843,0.8123589754104614
11,0.20371375977993011,0.11999999731779099,0.1599999964237213,0.2800000011920929,0.47999998927116394,0.5199999809265137,,,0.16699890792369843,0.08114895224571228,0.12793593108654022,0.24856235086917877,0.44282180070877075,0.4764510989189148
111,0.06662210822105408,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,,,0.06881184875965118,0.0,0.0,0.0,0.36781609058380127,0.36781609058380127
113,0.44021737575531006,0.25,0.5,0.75,0.75,0.75,,,0.5131461024284363,0.29389768838882446,0.5877963900566101,0.8714016675949097,0.8714016675949097,0.8714016675949097
115,0.6011751294136047,0.40740740299224854,0.8148148059844971,0.8148148059844971,0.8518518805503845,0.8888888955116272,,,0.5923035740852356,0.39051544666290283,0.8227674961090088,0.8227674961090088,0.8685556650161743,0.8885887265205383
117,3.673634273582138e-05,0.0,0.0,0.0,0.0,0.0,,,3.673634273582138e-05,0.0,0.0,0.0,0.0,0.0
119,0.7301136255264282,0.625,0.75,0.875,0.875,1.0,,,0.7603304982185364,0.6454547047615051,0.7909088134765625,0.9363635778427124,0.9363635778427124,1.0
12,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,,,0.05000000074505806,0.0,0.0,0.0,0.0,0.0
121,0.20000000298023224,0.0,0.0,1.0,1.0,1.0,,,0.20000000298023224,0.0,0.0,1.0,1.0,1.0
123,0.1944444477558136,0.0,0.5,0.5,0.5,0.5,,,0.1944444477558136,0.0,0.5,0.5,0.5,0.5
124,0.5014577507972717,0.5,0.5,0.5,0.5,0.5,,,0.5014577507972717,0.5,0.5,0.5,0.5,0.5
126,0.23204363882541656,0.125,0.125,0.25,0.75,0.875,,,0.21215057373046875,0.099236860871315,0.099236860871315,0.23730316758155823,0.7895647287368774,0.8647739291191101
127,0.3142208158969879,0.1666666716337204,0.3888888955116272,0.4444444477558136,0.7222222089767456,0.8888888955116272,,,0.30616623163223267,0.16187581419944763,0.3664797842502594,0.4316302239894867,0.7351568937301636,0.8843895196914673
128,0.4309557378292084,0.239130437374115,0.54347825050354,0.6739130616188049,0.79347825050354,0.8369565606117249,,,0.4324013590812683,0.2385621815919876,0.5473203063011169,0.6759551167488098,0.7844941020011902,0.8344041705131531
129,0.43965601921081543,0.3047619163990021,0.5047619342803955,0.6000000238418579,0.6857143044471741,0.7428571581840515,,,0.4695143699645996,0.3338962197303772,0.5345605611801147,0.6294429898262024,0.7183144688606262,0.7781962156295776
