relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.7627983689308167,0.6703959703445435,0.841620683670044,0.8776243329048157,0.8980202674865723,0.9023481011390686,0.4968419373035431,0.30328550934791565,0.7333829402923584,0.602266252040863,0.8505681753158569,0.8911129832267761,0.9109172821044922,0.9151073694229126
binding,0.638350784778595,0.513593852519989,0.7454044818878174,0.7943863272666931,0.8254265189170837,0.8315905332565308,,,0.633938729763031,0.4762878119945526,0.7759889364242554,0.8254089951515198,0.8535441160202026,0.8593012094497681
expression,0.8650678396224976,0.8468523621559143,0.8777239918708801,0.8831719756126404,0.8922518491744995,0.8970944881439209,,,0.8640477657318115,0.8436444401741028,0.8796713948249817,0.8847177624702454,0.8914788961410522,0.8959675431251526
activation,0.903642475605011,0.8765921592712402,0.9227285981178284,0.9422587156295776,0.9510331153869629,0.9530144333839417,,,0.9008091688156128,0.8655853867530823,0.9263768196105957,0.9532123804092407,0.9616309404373169,0.9637083411216736
catalysis,0.5125995874404907,0.2036847472190857,0.7789150476455688,0.8833162784576416,0.9191402196884155,0.9252814650535583,,,0.5328518748283386,0.20230965316295624,0.8276479244232178,0.9156885743141174,0.9428794384002686,0.9479409456253052
reaction,0.5790056586265564,0.2981316149234772,0.8269699215888977,0.917140543460846,0.9512591361999512,0.9601949453353882,,,0.5789380669593811,0.26669570803642273,0.8660249710083008,0.9374829530715942,0.9631316661834717,0.9696947336196899
ptmod,0.9403539299964905,0.9221356511116028,0.9563403129577637,0.9624582529067993,0.9691323041915894,0.9699665904045105,,,0.9324466586112976,0.9098451733589172,0.9524565935134888,0.9591175317764282,0.9659184217453003,0.9666750431060791
inhibition,0.942783772945404,0.9216282367706299,0.959902822971344,0.9744836091995239,0.9829891324043274,0.9848117232322693,,,0.9250649213790894,0.8969216346740723,0.948138415813446,0.9669957160949707,0.9780683517456055,0.9796267151832581
