relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.9206640124320984,0.944661021232605,2.6034560203552246,3.3311688899993896,0.877485990524292,0.9576889872550964,0.9757369756698608,0.9877070188522339,0.027772000059485435,0.0032560001127421856
