relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.09286738187074661,0.03617892414331436,0.11771108955144882,0.15725910663604736,0.20992068946361542,0.23899859189987183,0.3950681984424591,0.22401003539562225,0.09807059168815613,0.03437703102827072,0.12744814157485962,0.17175082862377167,0.22920610010623932,0.2605434060096741
relatedto,0.05673623085021973,0.005787036847323179,0.08012820780277252,0.11387108266353607,0.15856482088565826,0.18589743971824646,,,0.06838499754667282,0.006819634232670069,0.10023131221532822,0.13971148431301117,0.1897144764661789,0.2194633185863495
hascontext,0.04154994711279869,0.009259259328246117,0.05092592537403107,0.0833333358168602,0.10185185074806213,0.11574073880910873,,,0.042607445269823074,0.010385422967374325,0.05178536847233772,0.08386678248643875,0.10143694281578064,0.11701508611440659
isa,0.06390233337879181,0.01350699458271265,0.07670043408870697,0.1249397024512291,0.18137964606285095,0.21032319962978363,,,0.06242223456501961,0.01259669754654169,0.0725528746843338,0.12231679260730743,0.18012678623199463,0.21036949753761292
synonym,0.35368821024894714,0.27729812264442444,0.40325039625167847,0.4448958933353424,0.4946673512458801,0.5220924615859985,,,0.2977246642112732,0.21510763466358185,0.3510630130767822,0.3967358469963074,0.45133137702941895,0.48127689957618713
atlocation,0.02661791630089283,0.0045045046135783195,0.024024024605751038,0.04354354366660118,0.08258258551359177,0.09759759902954102,,,0.027194390073418617,0.00374480988830328,0.02406562864780426,0.044829800724983215,0.08747433871030807,0.10296054929494858
etymologicallyrelatedto,0.06087585911154747,0.021621622145175934,0.08648648858070374,0.10810811072587967,0.1459459513425827,0.15135136246681213,,,0.06070374697446823,0.021559206768870354,0.08623681962490082,0.10779602825641632,0.14552463591098785,0.15091443061828613
distinctfrom,0.15140466392040253,0.0,0.2142857164144516,0.3241758346557617,0.47252747416496277,0.5164835453033447,,,0.1795177459716797,0.0,0.26274967193603516,0.39511266350746155,0.5685858726501465,0.6099966764450073
haslastsubevent,0.022059569135308266,0.0,0.0,0.0,0.05263157933950424,0.21052631735801697,,,0.02135544642806053,0.0,0.0,0.0,0.050899870693683624,0.2035994827747345
usedfor,0.06325939297676086,0.024221453815698624,0.06228373944759369,0.08996540307998657,0.15224914252758026,0.193771630525589,,,0.06630247831344604,0.025661656633019447,0.06630520522594452,0.09613338112831116,0.15956997871398926,0.20250774919986725
