relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.11300766468048096,0.04410926252603531,0.1365261971950531,0.1840563863515854,0.24490748345851898,0.28295236825942993,0.4058631360530853,0.23291119933128357,0.12034853547811508,0.04340345039963722,0.1483956128358841,0.20159289240837097,0.26844584941864014,0.30952927470207214
relatedto,0.0698283240199089,0.00997150968760252,0.08947649598121643,0.12811610102653503,0.18037749826908112,0.21323005855083466,,,0.08334902673959732,0.012102126143872738,0.11079145967960358,0.15580883622169495,0.21468138694763184,0.2511393129825592
hascontext,0.06811949610710144,0.023148149251937866,0.0694444477558136,0.12037037312984467,0.1527777761220932,0.18981482088565826,,,0.07012923806905746,0.024896666407585144,0.07042242586612701,0.12327469885349274,0.15748988091945648,0.19583091139793396
isa,0.08661717921495438,0.021225277334451675,0.09551374614238739,0.15533043444156647,0.23637241125106812,0.27689340710639954,,,0.08394820243120193,0.018994711339473724,0.09163949638605118,0.15252481400966644,0.2333688586950302,0.2746955454349518
synonym,0.38914287090301514,0.3011681139469147,0.43880143761634827,0.4946673512458801,0.5393601059913635,0.5728796720504761,,,0.33105164766311646,0.23784150183200836,0.38272860646247864,0.44271400570869446,0.49137112498283386,0.52702796459198
atlocation,0.04914698377251625,0.0045045046135783195,0.051051050424575806,0.07807807624340057,0.13813814520835876,0.17717717587947845,,,0.050554059445858,0.00374480988830328,0.053692713379859924,0.08105023950338364,0.14205236732959747,0.18107441067695618
etymologicallyrelatedto,0.06811673194169998,0.010810811072587967,0.09189189225435257,0.15135136246681213,0.16756756603717804,0.18918919563293457,,,0.06792652606964111,0.010779603384435177,0.0916266217827797,0.15091443061828613,0.16708384454250336,0.18864305317401886
distinctfrom,0.1715596467256546,0.005494505632668734,0.2747252881526947,0.36263737082481384,0.48351648449897766,0.5824176073074341,,,0.20778225362300873,0.00280662695877254,0.34764304757118225,0.47287699580192566,0.612079381942749,0.6836515665054321
haslastsubevent,0.058326199650764465,0.0,0.05263157933950424,0.10526315867900848,0.15789473056793213,0.2631579041481018,,,0.056461017578840256,0.0,0.050899870693683624,0.10179974138736725,0.15269960463047028,0.2544993460178375
usedfor,0.0800512433052063,0.024221453815698624,0.07612457126379013,0.1314878910779953,0.20761246979236603,0.26643598079681396,,,0.0840933695435524,0.026461834087967873,0.0824197381734848,0.136466845870018,0.2151496261358261,0.27749210596084595
similarto,0.15685562789440155,0.021276596933603287,0.2097264528274536,0.2917933166027069,0.4224924147129059,0.5167173147201538,,,0.15621645748615265,0.02175203710794449,0.2080284059047699,0.29065221548080444,0.4217180609703064,0.5148562788963318
desires,0.012444209307432175,0.0,0.0,0.0,0.05128205195069313,0.05128205195069313,,,0.012969981878995895,0.0,0.0,0.0,0.0542677566409111,0.0542677566409111
antonym,0.11664245277643204,0.00413223123177886,0.1611570119857788,0.23553718626499176,0.34090906381607056,0.3946280777454376,,,0.14453379809856415,0.006037805695086718,0.20668624341487885,0.2931169867515564,0.4192071557044983,0.48018673062324524
dbpedia,0.055836666375398636,0.0,0.0568561851978302,0.09364548325538635,0.17391304671764374,0.23411370813846588,,,0.055836670100688934,0.0,0.0568561851978302,0.09364548325538635,0.17391304671764374,0.23411370813846588
partof,0.19562552869319916,0.10426540672779083,0.22748816013336182,0.29383885860443115,0.379146933555603,0.4265403151512146,,,0.19422754645347595,0.10620452463626862,0.222972571849823,0.28931549191474915,0.3708609342575073,0.4183235466480255
formof,0.3488989770412445,0.11952191591262817,0.525896430015564,0.6812748908996582,0.7848606109619141,0.8087649345397949,,,0.35072171688079834,0.12161031365394592,0.5267065763473511,0.6828584671020508,0.786619246006012,0.8103282451629639
hasa,0.03153173625469208,0.0,0.0,0.020408162847161293,0.08163265138864517,0.16326530277729034,,,0.03293650224804878,0.0,0.0,0.022233115509152412,0.08703656494617462,0.16950511932373047
capableof,0.01342050451785326,0.0,0.0,0.0,0.032258063554763794,0.06451612710952759,,,0.013093972578644753,0.0,0.0,0.0,0.028992166742682457,0.0639256089925766
instanceof,0.15722288191318512,0.05882352963089943,0.20588235557079315,0.2647058963775635,0.3529411852359772,0.3529411852359772,,,0.15722288191318512,0.05882352963089943,0.20588234066963196,0.2647058963775635,0.3529411554336548,0.3529411554336548
hasprerequisite,0.0687917172908783,0.018518518656492233,0.03703703731298447,0.09259259700775146,0.18518519401550293,0.2222222238779068,,,0.07690408080816269,0.023359933868050575,0.04019194841384888,0.10156849026679993,0.21040639281272888,0.25059834122657776
motivatedbygoal,0.053152069449424744,0.0,0.06896551698446274,0.06896551698446274,0.17241379618644714,0.24137930572032928,,,0.05395830050110817,0.0,0.07170014828443527,0.07170014828443527,0.17994782328605652,0.2516479790210724
derivedfrom,0.15610632300376892,0.03162055462598801,0.18577076494693756,0.3122529685497284,0.43083006143569946,0.5138339996337891,,,0.15623603761196136,0.03096897527575493,0.18594683706760406,0.31382685899734497,0.43496572971343994,0.5162592530250549
hassubevent,0.06945351511240005,0.0117647061124444,0.07058823853731155,0.10588235408067703,0.1882352977991104,0.24705882370471954,,,0.07033513486385345,0.010340793058276176,0.07163100689649582,0.10933784395456314,0.19398248195648193,0.2608473300933838
causes,0.1505713313817978,0.1111111119389534,0.1388888955116272,0.1944444477558136,0.2222222238779068,0.2777777910232544,,,0.16323763132095337,0.1245235800743103,0.1543271541595459,0.20379666984081268,0.22853142023086548,0.28306975960731506
receivesaction,0.01121077872812748,0.0,0.0,0.0,0.0,0.0,,,0.01218224037438631,0.0,0.0,0.0,0.0,0.0
hasproperty,0.046584248542785645,0.01149425283074379,0.03448275849223137,0.05747126415371895,0.12643678486347198,0.16091954708099365,,,0.050051454454660416,0.014753972180187702,0.039742328226566315,0.06067211180925369,0.13157860934734344,0.16726237535476685
entails,0.06307655572891235,0.0,0.05882352963089943,0.05882352963089943,0.1764705926179886,0.23529411852359772,,,0.06307655572891235,0.0,0.05882352963089943,0.05882352963089943,0.1764705926179886,0.23529411852359772
hasfirstsubevent,0.0981096550822258,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.30000001192092896,0.4000000059604645,,,0.09963180124759674,0.048382941633462906,0.048382941633462906,0.048382941633462906,0.3226388990879059,0.4194047451019287
notdesires,0.0047680982388556,0.0,0.0,0.0,0.0,0.043478261679410934,,,0.004667180590331554,0.0,0.0,0.0,0.0,0.03978584706783295
causesdesire,0.06327851116657257,0.03846153989434242,0.03846153989434242,0.07692307978868484,0.1538461595773697,0.19230769574642181,,,0.059830278158187866,0.03443576768040657,0.03443576768040657,0.08298517763614655,0.1518567055463791,0.18629248440265656
madeof,0.05462181195616722,0.0,0.0,0.0,0.25,0.25,,,0.053921572864055634,0.0,0.0,0.0,0.24217212200164795,0.24217212200164795
