relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.9090190029144289,0.9383339500427246,2.6053958702087403,3.440240192413331,0.8620780286788943,0.9503740153312683,0.9759350476264954,0.9861920013427734,0.0277,0.00328
