relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.9558975100517273,0.9331952333450317,0.9758287668228149,0.9818140268325806,0.9886740446090698,0.9912062883377075,0.5863488912582397,0.3888593912124634,0.9620329141616821,0.9405874013900757,0.981821596622467,0.9861605763435364,0.9910592436790466,0.9927647709846497
binding,0.9169028401374817,0.8729774355888367,0.9566317796707153,0.9679691791534424,0.976995050907135,0.9811777472496033,,,0.9311711192131042,0.8915746212005615,0.9686461687088013,0.9763107895851135,0.9818430542945862,0.9847525954246521
expression,0.9699655175209045,0.9576271772384644,0.979418933391571,0.9860775470733643,0.9939467906951904,0.9957627654075623,,,0.9680941104888916,0.9531331658363342,0.9806839227676392,0.9874521493911743,0.9945647120475769,0.9957314729690552
activation,0.983422040939331,0.9773563742637634,0.9875460267066956,0.9886782169342041,0.9954712986946106,0.9977356791496277,,,0.9877187609672546,0.9831250905990601,0.9908583760261536,0.9914199113845825,0.9971289038658142,0.9987186789512634
catalysis,0.9762606024742126,0.9600818753242493,0.9897645711898804,0.9969293475151062,0.998976469039917,0.998976469039917,,,0.9822975993156433,0.9694976806640625,0.993496298789978,0.9982792735099792,0.999732255935669,0.999732255935669
reaction,0.9822140336036682,0.9683184623718262,0.9967505931854248,0.9983752965927124,0.9991876482963562,0.9991876482963562,,,0.9861281514167786,0.9751935601234436,0.997710645198822,0.9988606572151184,0.9996461868286133,0.9996461868286133
ptmod,0.9886128306388855,0.9847052097320557,0.9905450344085693,0.9911012053489685,0.9977752566337585,0.9991657137870789,,,0.9903944134712219,0.9869131445884705,0.9921530485153198,0.9924123883247375,0.9988731741905212,0.9996352195739746
inhibition,0.994686484336853,0.9914945960044861,0.9969623684883118,0.9975699186325073,0.9993925094604492,1.0,,,0.994001567363739,0.9908372759819031,0.9958373308181763,0.9968691468238831,0.9996554851531982,1.0
