relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.9622666835784912,0.9426335692405701,0.9790055751800537,0.9843462705612183,0.990976095199585,0.9927716851234436,0.5865475535392761,0.38902080059051514,0.9677364230155945,0.949486494064331,0.9841156005859375,0.9880377650260925,0.9927279353141785,0.99384605884552
binding,0.9299407601356506,0.8923500180244446,0.963126003742218,0.9725921750068665,0.9820583462715149,0.9853605031967163,,,0.942717969417572,0.9096927642822266,0.9732682704925537,0.979745626449585,0.985754668712616,0.9878044128417969
expression,0.9719579815864563,0.9594431519508362,0.980629563331604,0.9884988069534302,0.9933414459228516,0.9963681101799011,,,0.9734913110733032,0.9612273573875427,0.9824995398521423,0.9887687563896179,0.9942461252212524,0.996202290058136
activation,0.9853278398513794,0.9799038171768188,0.9889612197875977,0.9903764724731445,0.997169554233551,0.9974526166915894,,,0.9883268475532532,0.9836041927337646,0.9912253618240356,0.9926596283912659,0.9984533190727234,0.9985693693161011
catalysis,0.9812001585960388,0.9662231206893921,0.9959058165550232,0.9969293475151062,0.998976469039917,1.0,,,0.9849429130554199,0.9726435542106628,0.9969176054000854,0.9978072643280029,0.999732255935669,1.0
reaction,0.9844768643379211,0.9731925129890442,0.9951258897781372,0.9975629448890686,0.9975629448890686,0.9975629448890686,,,0.9861194491386414,0.9760741591453552,0.9958516955375671,0.9976802468299866,0.9976802468299866,0.9976802468299866
ptmod,0.9883055090904236,0.9844270944595337,0.9899888038635254,0.9916573762893677,0.9983314275741577,0.9986095428466797,,,0.9900296330451965,0.9865690469741821,0.9918380975723267,0.993364691734314,0.9988223314285278,0.9989408254623413
inhibition,0.9967269897460938,0.9951397776603699,0.9975699186325073,0.9987849593162537,0.9987849593162537,0.9993925094604492,,,0.9958041310310364,0.9936694502830505,0.9968832731246948,0.9986289143562317,0.9986289143562317,0.9996554851531982
