relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6796950101852417,0.707506000995636,8.775042533874512,9.869705200195312,0.5187379717826843,0.8063079714775085,0.8759210109710693,0.949724018573761,0.024102000519633293,0.0035089999437332153
