relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.15794600546360016,0.17740799486637115,1190.769287109375,1301.5242919921875,0.08821900188922882,0.18436700105667114,0.23086099326610565,0.29487401247024536,0.3925589919090271,0.22910599410533905
