relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6706259846687317,0.7001780271530151,8.667110443115234,9.45022964477539,0.506630003452301,0.801518976688385,0.8773019909858704,0.9455339908599854,0.02418600022792816,0.0035099999513477087
