relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.08829841017723083,0.03524594381451607,0.11159487813711166,0.14756646752357483,0.1969626247882843,0.22479656338691711,0.4041386544704437,0.23155717551708221,0.09321478009223938,0.03353089839220047,0.12055350095033646,0.1616038829088211,0.21552664041519165,0.24530300498008728
relatedto,0.05215710401535034,0.00498575484380126,0.07371795177459717,0.1026531308889389,0.14636752009391785,0.17191950976848602,,,0.06282975524663925,0.005868118721991777,0.09104862809181213,0.12640517950057983,0.17639483511447906,0.2039555311203003
hascontext,0.048721566796302795,0.013888888992369175,0.0694444477558136,0.10185185074806213,0.10648148506879807,0.10648148506879807,,,0.05053075775504112,0.01451124344021082,0.07255621999502182,0.10463762283325195,0.1098303347826004,0.1098303347826004
isa,0.0594366118311882,0.012059817090630531,0.07428847253322601,0.11239749193191528,0.17076700925827026,0.19633381068706512,,,0.05830744281411171,0.011207683943212032,0.07295677810907364,0.11154588311910629,0.16861724853515625,0.1952875256538391
synonym,0.34522464871406555,0.27374303340911865,0.3864906132221222,0.42864400148391724,0.47841545939445496,0.5099034905433655,,,0.28914675116539,0.21149733662605286,0.3339419364929199,0.3795976936817169,0.43387171626091003,0.46908244490623474
atlocation,0.02541128545999527,0.0030030030757188797,0.025525525212287903,0.04654654860496521,0.08258258551359177,0.09759759902954102,,,0.02620307169854641,0.003085267962887883,0.025578251108527184,0.046588700264692307,0.0859111025929451,0.1019272431731224
etymologicallyrelatedto,0.03857497125864029,0.0,0.05945946276187897,0.07027027010917664,0.1135135143995285,0.12432432919740677,,,0.03846706449985504,0.0,0.059287816286087036,0.07006741315126419,0.1131858229637146,0.12396543473005295
distinctfrom,0.13452427089214325,0.005494505632668734,0.18681319057941437,0.29120880365371704,0.4175824224948883,0.4615384638309479,,,0.15952220559120178,0.009956970810890198,0.22247040271759033,0.34579259157180786,0.4861604869365692,0.531739354133606
haslastsubevent,0.014149654656648636,0.0,0.0,0.0,0.0,0.10526315867900848,,,0.013705173507332802,0.0,0.0,0.0,0.0,0.10179974138736725
usedfor,0.058831531554460526,0.024221453815698624,0.05882352963089943,0.08650518953800201,0.12456747889518738,0.16955018043518066,,,0.06159874424338341,0.026461834087967873,0.0602743998169899,0.08836624026298523,0.13034620881080627,0.1751101315021515
similarto,0.1309187412261963,0.012158054858446121,0.17933130264282227,0.29483282566070557,0.3860182464122772,0.44376900792121887,,,0.1300760954618454,0.012429734691977501,0.17631562054157257,0.29312118887901306,0.38379040360450745,0.4409162998199463
desires,0.0006213609012775123,0.0,0.0,0.0,0.0,0.0,,,0.0006254104664549232,0.0,0.0,0.0,0.0,0.0
antonym,0.09335517138242722,0.00206611561588943,0.11570247262716293,0.20247933268547058,0.2789255976676941,0.35743799805641174,,,0.11070921272039413,0.003018902847543359,0.13953162729740143,0.24371178448200226,0.33276090025901794,0.42210477590560913
dbpedia,0.033161722123622894,0.0,0.03010033443570137,0.06020066887140274,0.12374582141637802,0.13377925753593445,,,0.033161722123622894,0.0,0.03010033443570137,0.06020066887140274,0.12374581396579742,0.13377925753593445
partof,0.15194472670555115,0.0758293867111206,0.1990521401166916,0.24170616269111633,0.2985782027244568,0.34597158432006836,,,0.15327823162078857,0.08077391982078552,0.19859269261360168,0.23621322214603424,0.2933788001537323,0.3397907018661499
formof,0.23544326424598694,0.05179283022880554,0.3745020031929016,0.4940239191055298,0.5976095795631409,0.6414343118667603,,,0.23512104153633118,0.05136944726109505,0.3745060861110687,0.49509456753730774,0.5988552570343018,0.642321765422821
