relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.4195387065410614,0.32848793268203735,0.4631608724594116,0.5233718156814575,0.5967649817466736,0.6396607756614685,0.24011962115764618,0.11896795779466629,0.4362636208534241,0.34173184633255005,0.48259010910987854,0.544744074344635,0.6195089221000671,0.662983775138855
101,0.3488210439682007,0.1818181872367859,0.6363636255264282,0.6363636255264282,0.6363636255264282,0.6363636255264282,,,0.32925868034362793,0.16869813203811646,0.5991951823234558,0.5991951823234558,0.5991951823234558,0.5991951823234558
102,0.22740739583969116,0.09090909361839294,0.3636363744735718,0.3636363744735718,0.4545454680919647,0.4545454680919647,,,0.2399127036333084,0.09436427056789398,0.38549289107322693,0.38549289107322693,0.4830004572868347,0.4830004572868347
103,0.3198632299900055,0.21052631735801697,0.31578946113586426,0.3684210479259491,0.5789473652839661,0.7894737124443054,,,0.34090694785118103,0.24310751259326935,0.3284255862236023,0.3878323435783386,0.5815513730049133,0.7905542254447937
104,0.15364772081375122,0.07407407462596893,0.13333332538604736,0.25925925374031067,0.3481481373310089,0.40740740299224854,,,0.16652147471904755,0.08585748821496964,0.14445102214813232,0.2806917428970337,0.37093764543533325,0.4276864230632782
105,0.6643053293228149,0.5531914830207825,0.73758864402771,0.8156028389930725,0.8581560254096985,0.8581560254096985,,,0.6538792252540588,0.5464351773262024,0.7202242612838745,0.7994568347930908,0.8447751998901367,0.8447751998901367
106,0.4920201003551483,0.4226020872592926,0.5289648771286011,0.5679011940956116,0.6182336211204529,0.6638176441192627,,,0.5385574698448181,0.4653646647930145,0.5786074995994568,0.6157419085502625,0.6705554723739624,0.7181652784347534
107,0.29769355058670044,0.21698114275932312,0.31698113679885864,0.37358492612838745,0.4811320900917053,0.5188679099082947,,,0.30334824323654175,0.2169283777475357,0.3261559307575226,0.3872939944267273,0.4993268549442291,0.5342676043510437
108,0.00022558086493518203,0.0,0.0,0.0,0.0,0.0,,,0.00022558086493518203,0.0,0.0,0.0,0.0,0.0
109,0.47316405177116394,0.37280702590942383,0.5175438523292542,0.6578947305679321,0.6885964870452881,0.719298243522644,,,0.4977375864982605,0.3999079763889313,0.5443064570426941,0.6760842800140381,0.7029919028282166,0.7249511480331421
11,0.16087327897548676,0.07999999821186066,0.19999998807907104,0.19999998807907104,0.2800000011920929,0.4399999976158142,,,0.1303822249174118,0.06067894771695137,0.14840593934059143,0.14840593934059143,0.23519785702228546,0.4026128649711609
111,0.6668094396591187,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,,,0.6323413848876953,0.6321839094161987,0.6321839094161987,0.6321839094161987,0.6321839094161987,0.6321839094161987
