relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.15951700508594513,0.17883500456809998,1186.254638671875,1300.5469970703125,0.08961799740791321,0.18597400188446045,0.2352149933576584,0.29549598693847656,0.3914969861507416,0.22764399647712708
