relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6141049861907959,0.6552320122718811,79.66345977783203,86.30276489257812,0.5285729765892029,0.6598259806632996,0.7068549990653992,0.768775999546051,0.07061000168323517,0.02386000007390976
