relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.08207156509160995,0.03509044647216797,0.08827035874128342,0.12341263890266418,0.17498575150966644,0.2112164944410324,0.4593941569328308,0.2781359851360321,0.08646833896636963,0.03456062078475952,0.09423180669546127,0.1337226778268814,0.19024154543876648,0.22893719375133514
relatedto,0.049496784806251526,0.010505697689950466,0.053418803960084915,0.0813746452331543,0.12437678128480911,0.15535968542099,,,0.058257315307855606,0.012214567512273788,0.06514599174261093,0.09843394160270691,0.1485670506954193,0.1828056424856186
hascontext,0.03174126520752907,0.009259259328246117,0.02777777798473835,0.05092592537403107,0.0694444477558136,0.08796296268701553,,,0.03212536871433258,0.00931853149086237,0.02688870020210743,0.05178536847233772,0.07255621999502182,0.0901263877749443
isa,0.049973487854003906,0.010130246169865131,0.044862519949674606,0.0771828293800354,0.1297636330127716,0.17414376139640808,,,0.05062953755259514,0.010274223983287811,0.04540223255753517,0.07849042862653732,0.131659135222435,0.17564307153224945
synonym,0.3218454420566559,0.23311325907707214,0.3697308301925659,0.42813611030578613,0.488572895526886,0.5236160755157471,,,0.2726978361606598,0.18534021079540253,0.31649938225746155,0.37562766671180725,0.438931941986084,0.4767239987850189
atlocation,0.02644042670726776,0.0015015015378594398,0.019519519060850143,0.036036036908626556,0.06756757199764252,0.08858858793973923,,,0.027410881593823433,0.001925882650539279,0.019997671246528625,0.036290183663368225,0.06995513290166855,0.0894625261425972
etymologicallyrelatedto,0.041938960552215576,0.0054054055362939835,0.04324324429035187,0.054054055362939835,0.12432432919740677,0.14054054021835327,,,0.041822776198387146,0.005389801692217588,0.04311841353774071,0.05389801412820816,0.12396543473005295,0.14013484120368958
distinctfrom,0.13360580801963806,0.04395604506134987,0.1318681389093399,0.20879121124744415,0.38461539149284363,0.450549453496933,,,0.15579572319984436,0.055966854095458984,0.15257525444030762,0.2531658113002777,0.4412740170955658,0.5133664608001709
haslastsubevent,0.06431327760219574,0.0,0.10526315867900848,0.10526315867900848,0.10526315867900848,0.10526315867900848,,,0.062236227095127106,0.0,0.10179974138736725,0.10179974138736725,0.10179974138736725,0.10179974138736725
usedfor,0.05500389263033867,0.017301037907600403,0.038062285631895065,0.07612457126379013,0.13840830326080322,0.19031143188476562,,,0.05693159997463226,0.017872510477900505,0.040107667446136475,0.0807512179017067,0.14432378113269806,0.19520868360996246
similarto,0.12958236038684845,0.042553193867206573,0.16717325150966644,0.21276596188545227,0.2857142984867096,0.3404255509376526,,,0.12940798699855804,0.04286562278866768,0.1664396971464157,0.2117742896080017,0.2837989032268524,0.33781734108924866
desires,0.017483528703451157,0.0,0.025641025975346565,0.05128205195069313,0.05128205195069313,0.05128205195069313,,,0.02092541940510273,0.0,0.0320415198802948,0.06358244270086288,0.06358244270086288,0.06358244270086288
antonym,0.08156446367502213,0.020661156624555588,0.06404958665370941,0.13429751992225647,0.22314049303531647,0.3016528785228729,,,0.10167073458433151,0.03167663887143135,0.08318336308002472,0.1692776381969452,0.2688750624656677,0.35669293999671936
dbpedia,0.033785585314035416,0.0033444815780967474,0.020066889002919197,0.03344481438398361,0.08361203968524933,0.15050166845321655,,,0.033785585314035416,0.0033444815780967474,0.020066889002919197,0.03344481438398361,0.08361203223466873,0.15050166845321655
partof,0.118207648396492,0.04739336669445038,0.12322275340557098,0.15639811754226685,0.25592416524887085,0.3364928960800171,,,0.11880094558000565,0.049038950353860855,0.12455923110246658,0.15405315160751343,0.2561943829059601,0.332189679145813
