relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.5954989790916443,0.6300219893455505,158.7212371826172,181.85400390625,0.5021380186080933,0.6504920125007629,0.6983039975166321,0.7632179856300354,0.0604810006916523,0.025709999725222588
