relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.21916867792606354,0.153682678937912,0.25387445092201233,0.2887057363986969,0.3341626524925232,0.361841082572937,0.40168651938438416,0.22682024538516998,0.23605914413928986,0.16556225717067719,0.27479034662246704,0.3122418522834778,0.36019396781921387,0.38874146342277527
relatedto,0.17416821420192719,0.11823362112045288,0.2035256326198578,0.23148147761821747,0.2693198025226593,0.2929131090641022,,,0.19977967441082,0.1385859102010727,0.23382629454135895,0.2640126049518585,0.3043658137321472,0.32850635051727295
hascontext,0.20527894794940948,0.16203704476356506,0.22685185074806213,0.25462964177131653,0.28240740299224854,0.29629629850387573,,,0.20617003738880157,0.16147395968437195,0.22777055203914642,0.2567930519580841,0.285815566778183,0.30139365792274475
isa,0.22985664010047913,0.17414376139640808,0.25518572330474854,0.2889532148838043,0.33381572365760803,0.3608297109603882,,,0.22041718661785126,0.16508112847805023,0.2449975609779358,0.27860236167907715,0.3248770236968994,0.3529362976551056
synonym,0.4084252715110779,0.3123413026332855,0.47384458780288696,0.5134586095809937,0.569832444190979,0.5942102670669556,,,0.36393827199935913,0.26241740584373474,0.43203192949295044,0.47494348883628845,0.534525990486145,0.5613585114479065
atlocation,0.1389835774898529,0.0855855867266655,0.15315315127372742,0.18918919563293457,0.25075075030326843,0.29279279708862305,,,0.14648938179016113,0.09017275273799896,0.16351349651813507,0.19942034780979156,0.26225823163986206,0.30548542737960815
etymologicallyrelatedto,0.11173094063997269,0.07567568123340607,0.1135135143995285,0.1297297328710556,0.2108108103275299,0.23243243992328644,,,0.11145421862602234,0.07545721530914307,0.1131858304142952,0.12935523688793182,0.21020226180553436,0.23176145553588867
distinctfrom,0.31610557436943054,0.17032967507839203,0.4065934121608734,0.4890109896659851,0.5824176073074341,0.6208791136741638,,,0.39898306131362915,0.23837491869926453,0.5119047164916992,0.5880654454231262,0.6803557276725769,0.7143014073371887
haslastsubevent,0.060183677822351456,0.0,0.05263157933950424,0.10526315867900848,0.10526315867900848,0.21052631735801697,,,0.05870962515473366,0.0,0.050899870693683624,0.10179974138736725,0.10179974138736725,0.2035994827747345
usedfor,0.1514178067445755,0.08650518953800201,0.17301037907600403,0.21799308061599731,0.28373703360557556,0.32179930806159973,,,0.15464246273040771,0.08856237679719925,0.17706459760665894,0.22269684076309204,0.2881637513637543,0.329207181930542
similarto,0.47862720489501953,0.31003040075302124,0.6048632264137268,0.6990881562232971,0.7872340679168701,0.8206686973571777,,,0.48175254464149475,0.3124890625476837,0.6100794672966003,0.7019407153129578,0.7907794117927551,0.8236843347549438
desires,0.0038288147188723087,0.0,0.0,0.0,0.0,0.0,,,0.0037790201604366302,0.0,0.0,0.0,0.0,0.0
antonym,0.2648891508579254,0.15082643926143646,0.3264462649822235,0.3987603187561035,0.4690082371234894,0.5185950398445129,,,0.32455554604530334,0.18927910923957825,0.40667837858200073,0.49544793367385864,0.5568175315856934,0.5950281023979187
dbpedia,0.14787046611309052,0.06354515254497528,0.17391304671764374,0.2274247407913208,0.30434781312942505,0.3913043439388275,,,0.14787046611309052,0.06354514509439468,0.17391304671764374,0.2274247407913208,0.30434781312942505,0.3913043141365051
partof,0.3215633034706116,0.2369668334722519,0.3744075894355774,0.4265403151512146,0.45497632026672363,0.5023697018623352,,,0.31996840238571167,0.23705649375915527,0.37222936749458313,0.4232301712036133,0.4518129825592041,0.4987504482269287
formof,0.7703190445899963,0.6892430782318115,0.8326693773269653,0.8605577945709229,0.8844621777534485,0.8964143991470337,,,0.7704935073852539,0.6897397041320801,0.8330153226852417,0.8606758117675781,0.88438481092453,0.8962392807006836
hasa,0.06545490771532059,0.0,0.040816325694322586,0.1428571343421936,0.26530611515045166,0.36734694242477417,,,0.06718385219573975,0.0,0.044466231018304825,0.13735978305339813,0.278385728597641,0.3785193860530853
capableof,0.06815062463283539,0.032258063554763794,0.04838709533214569,0.12903225421905518,0.14516128599643707,0.17741934955120087,,,0.07031571865081787,0.03493344411253929,0.049429528415203094,0.12565848231315613,0.14577654004096985,0.18665125966072083
instanceof,0.20037895441055298,0.11764705926179886,0.2647058963775635,0.3235294222831726,0.3529411852359772,0.38235294818878174,,,0.20037895441055298,0.11764705926179886,0.2647058963775635,0.3235293924808502,0.3529411554336548,0.38235294818878174
hasprerequisite,0.08152306824922562,0.018518518656492233,0.09259259700775146,0.14814814925193787,0.18518519401550293,0.20370370149612427,,,0.09456940740346909,0.023359933868050575,0.1110132485628128,0.17530664801597595,0.20897068083286285,0.2258027046918869
