relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6489580273628235,0.6775950193405151,9.201888084411621,10.007781028747559,0.47845301032066345,0.7786830067634583,0.8560770153999329,0.9471920132637024,0.024085000157356262,0.003421999979764223
