relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.36141982674598694,0.27297988533973694,0.40102607011795044,0.4598831236362457,0.5364828109741211,0.5778822898864746,0.25296998023986816,0.12409277260303497,0.3742656707763672,0.281576544046402,0.4168209433555603,0.4779498279094696,0.5572511553764343,0.600057065486908
concept:academicprogramatuniversity,0.2638753056526184,0.0,0.3636363744735718,0.7272727489471436,0.7272727489471436,0.7272727489471436,,,0.2800486981868744,0.0,0.4007498025894165,0.7557595372200012,0.7557595372200012,0.7557595372200012
concept:acquired,0.15041948854923248,0.09090909361839294,0.09090909361839294,0.1818181872367859,0.3636363744735718,0.4545454680919647,,,0.157812237739563,0.09436427056789398,0.09436427056789398,0.19197909533977509,0.3853856325149536,0.4830004572868347
concept:acquiredby,0.12281789630651474,0.0,0.10526315867900848,0.15789473056793213,0.5263158082962036,0.6842105388641357,,,0.11016470938920975,0.0,0.08250666409730911,0.10944414138793945,0.5350989699363708,0.6507079005241394
concept:agentactsinlocation,0.11370152235031128,0.06666666269302368,0.1111111119389534,0.16296295821666718,0.18518517911434174,0.2518518567085266,,,0.1278620809316635,0.07696313410997391,0.12646165490150452,0.18164639174938202,0.2075807750225067,0.27990639209747314
concept:agentbelongstoorganization,0.6403226256370544,0.5531914830207825,0.6879432201385498,0.7446808218955994,0.7943261861801147,0.8297871947288513,,,0.6352114677429199,0.5517695546150208,0.6765027642250061,0.7340315580368042,0.7897819876670837,0.8280825018882751
concept:agentcollaborateswithagent,0.42586204409599304,0.3542260229587555,0.4662867784500122,0.5023741722106934,0.5622032284736633,0.5954415798187256,,,0.4738507568836212,0.399819940328598,0.5150566697120667,0.551920473575592,0.6192052364349365,0.6514089107513428
concept:agentcompeteswithagent,0.2408607304096222,0.16981132328510284,0.2660377323627472,0.2924528419971466,0.37547171115875244,0.4245283007621765,,,0.2452794909477234,0.16361969709396362,0.2824692130088806,0.30727720260620117,0.38567042350769043,0.4406666159629822
concept:agentcontributedtocreativework,0.0001511715818196535,0.0,0.0,0.0,0.0,0.0,,,0.0001511715818196535,0.0,0.0,0.0,0.0,0.0
concept:agentcontrols,0.4086636006832123,0.29385966062545776,0.4736842215061188,0.6052631735801697,0.6578947305679321,0.6798245906829834,,,0.42523619532585144,0.3099926710128784,0.49760550260543823,0.615456223487854,0.6662191152572632,0.689106822013855
concept:agentcreated,0.08840277791023254,0.0,0.11999999731779099,0.19999998807907104,0.2800000011920929,0.35999998450279236,,,0.07973543554544449,0.0,0.10726191848516464,0.14820192754268646,0.24177870154380798,0.3352987766265869
concept:agenthaswebsite,0.6667034029960632,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,,,0.632224440574646,0.6321839094161987,0.6321839094161987,0.6321839094161987,0.6321839094161987,0.6321839094161987
concept:agentinvolvedwithitem,0.3085227310657501,0.25,0.25,0.25,0.5,0.75,,,0.3493987023830414,0.2836052477359772,0.2836052477359772,0.2836052477359772,0.5775039792060852,0.8714016675949097
concept:agentparticipatedinevent,0.6040655374526978,0.5925925970077515,0.5925925970077515,0.5925925970077515,0.6296296119689941,0.7037037014961243,,,0.5656885504722595,0.5518527030944824,0.5518527030944824,0.5518527030944824,0.5974411964416504,0.6858011484146118
concept:ageofperson,3.673634273582138e-05,0.0,0.0,0.0,0.0,0.0,,,3.673634273582138e-05,0.0,0.0,0.0,0.0,0.0
concept:agriculturalproductcookedwithagriculturalproduct,0.5540674924850464,0.375,0.625,0.75,0.875,1.0,,,0.5979795455932617,0.4363635182380676,0.6454540491104126,0.7909088134765625,0.9363635778427124,1.0
concept:agriculturalproductgrowinginstateorprovince,0.021739130839705467,0.0,0.0,0.0,0.0,0.0,,,0.021739130839705467,0.0,0.0,0.0,0.0,0.0
concept:agriculturalproductincludingagriculturalproduct,0.10000000149011612,0.0,0.0,0.0,1.0,1.0,,,0.10000000149011612,0.0,0.0,0.0,1.0,1.0
