relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.11234720796346664,0.04359094053506851,0.1361115425825119,0.1800653040409088,0.24464832246303558,0.28212305903434753,0.40434885025024414,0.23156221210956573,0.11961942911148071,0.043253373354673386,0.14750616252422333,0.19648341834545135,0.2671632170677185,0.30727633833885193
relatedto,0.06876717507839203,0.009793447330594063,0.08956552296876907,0.12526708841323853,0.17957620322704315,0.21189458668231964,,,0.08169706165790558,0.011965760961174965,0.10988534241914749,0.1519319713115692,0.21316884458065033,0.24769210815429688
hascontext,0.07273633778095245,0.018518518656492233,0.07407407462596893,0.12037037312984467,0.18981482088565826,0.2222222238779068,,,0.07448041439056396,0.019703954458236694,0.07454825192689896,0.12220779061317444,0.19583091139793396,0.2300460934638977
isa,0.09565210342407227,0.025084419175982475,0.11143270879983902,0.16787265241146088,0.2421611249446869,0.2875060439109802,,,0.0921979770064354,0.022955942898988724,0.10602747648954391,0.16282673180103302,0.237225741147995,0.28282439708709717
synonym,0.3813774585723877,0.29050278663635254,0.432199090719223,0.47892332077026367,0.5418994426727295,0.5749111175537109,,,0.3247516453266144,0.2299688458442688,0.3754909038543701,0.42588040232658386,0.494243860244751,0.5304322838783264
atlocation,0.04645916074514389,0.0045045046135783195,0.03753753751516342,0.06906907260417938,0.1411411464214325,0.18468469381332397,,,0.04884333163499832,0.005364387296140194,0.04077868163585663,0.07276403158903122,0.14743342995643616,0.19220319390296936
etymologicallyrelatedto,0.06256277114152908,0.0054054055362939835,0.0810810849070549,0.1297297328710556,0.16756756603717804,0.1783783882856369,,,0.06238490343093872,0.005389801692217588,0.08084702491760254,0.12935523688793182,0.16708385944366455,0.17786343395709991
distinctfrom,0.17909078299999237,0.016483517363667488,0.2637362778186798,0.3681318759918213,0.5164835453033447,0.5659340620040894,,,0.21428073942661285,0.013167284429073334,0.32586267590522766,0.45532798767089844,0.6327972412109375,0.6720911264419556
haslastsubevent,0.044112760573625565,0.0,0.0,0.10526315867900848,0.15789473056793213,0.2631579041481018,,,0.042681243270635605,0.0,0.0,0.10179974138736725,0.15269960463047028,0.2544993460178375
usedfor,0.07167906314134598,0.017301037907600403,0.07266436517238617,0.10726644098758698,0.18685121834278107,0.21799308061599731,,,0.07566538453102112,0.01867268793284893,0.0775890126824379,0.11180149763822556,0.19658291339874268,0.22936949133872986
similarto,0.15331517159938812,0.024316109716892242,0.22188450396060944,0.2978723347187042,0.3738601803779602,0.43768996000289917,,,0.15257884562015533,0.024859469383955002,0.22045813500881195,0.29559019207954407,0.370083749294281,0.4347013831138611
desires,0.006323044188320637,0.0,0.0,0.0,0.0,0.025641025975346565,,,0.006879618391394615,0.0,0.0,0.0,0.0,0.031540922820568085
antonym,0.11085166037082672,0.00413223123177886,0.13842974603176117,0.21694214642047882,0.3429751992225647,0.40082642436027527,,,0.13550198078155518,0.006037805695086718,0.17917807400226593,0.2677677273750305,0.4127407670021057,0.47316691279411316
dbpedia,0.06042051687836647,0.0,0.05016722530126572,0.11036789417266846,0.2040133774280548,0.27424749732017517,,,0.06042052060365677,0.0,0.05016722157597542,0.11036789417266846,0.2040133774280548,0.2742474675178528
partof,0.1965937614440918,0.09004739671945572,0.2369668334722519,0.3270142376422882,0.3744075894355774,0.4644550085067749,,,0.1940060555934906,0.09086240082979202,0.22899772226810455,0.3177586793899536,0.3657469153404236,0.45888930559158325
formof,0.3496848940849304,0.131474107503891,0.5019920468330383,0.6334661245346069,0.7330677509307861,0.7729083895683289,,,0.35143429040908813,0.13346481323242188,0.5029975771903992,0.634418785572052,0.7352497577667236,0.7747647166252136
hasa,0.0381784550845623,0.0,0.0,0.020408162847161293,0.1428571343421936,0.22448979318141937,,,0.039375972002744675,0.0,0.0,0.02490522712469101,0.14459991455078125,0.2270684689283371
capableof,0.01950076036155224,0.0,0.0,0.0,0.08064515888690948,0.11290322244167328,,,0.019703872501850128,0.0,0.0,0.0,0.08185091614723206,0.11678436398506165
instanceof,0.15721620619297028,0.0882352963089943,0.20588235557079315,0.20588235557079315,0.2647058963775635,0.3235294222831726,,,0.15721622109413147,0.0882352888584137,0.20588234066963196,0.20588234066963196,0.2647058963775635,0.3235293924808502
hasprerequisite,0.07277042418718338,0.03703703731298447,0.0555555559694767,0.07407407462596893,0.20370370149612427,0.20370370149612427,,,0.07874397188425064,0.04019194841384888,0.05702396482229233,0.08038389682769775,0.2268676608800888,0.2268676608800888
motivatedbygoal,0.04303064942359924,0.0,0.03448275849223137,0.03448275849223137,0.13793103396892548,0.13793103396892548,,,0.04208850860595703,0.0,0.031745545566082,0.031745545566082,0.13519123196601868,0.13519123196601868
derivedfrom,0.15382950007915497,0.043478261679410934,0.17391304671764374,0.26877471804618835,0.41897234320640564,0.48221346735954285,,,0.15356698632240295,0.04258234053850174,0.17333245277404785,0.26924246549606323,0.42135024070739746,0.4842891991138458
hassubevent,0.06369984894990921,0.0117647061124444,0.0470588244497776,0.0941176488995552,0.1882352977991104,0.2235294133424759,,,0.06616930663585663,0.013014809228479862,0.04671120643615723,0.09231259673833847,0.19799292087554932,0.2417299598455429
causes,0.14123690128326416,0.0972222238779068,0.125,0.1527777761220932,0.25,0.3333333432674408,,,0.15373684465885162,0.10895813256502151,0.1419597715139389,0.1717633605003357,0.26153308153152466,0.34080615639686584
receivesaction,0.010866878554224968,0.0,0.0,0.0,0.0,0.0,,,0.011458887718617916,0.0,0.0,0.0,0.0,0.0
