relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.08679129928350449,0.03680091351270676,0.09568236768245697,0.13196496665477753,0.18410822749137878,0.21950966119766235,0.4366816580295563,0.2578069865703583,0.09141131490468979,0.035982102155685425,0.10247693955898285,0.1428034007549286,0.2005852609872818,0.2392677366733551
relatedto,0.050547923892736435,0.009615384973585606,0.05715811997652054,0.08671652525663376,0.12722578644752502,0.15767450630664825,,,0.05992544814944267,0.011557960882782936,0.07046385109424591,0.10547184944152832,0.15257391333580017,0.1866389811038971
hascontext,0.03977302461862564,0.013888888992369175,0.032407406717538834,0.0555555559694767,0.0833333358168602,0.10648148506879807,,,0.041199617087841034,0.01451124344021082,0.03421519696712494,0.05804497376084328,0.08706746250391006,0.1098303347826004
isa,0.05820717662572861,0.012059817090630531,0.05499276518821716,0.09647853672504425,0.15967197716236115,0.19729860126972198,,,0.05803108587861061,0.011777549050748348,0.05473950132727623,0.09753432124853134,0.16071514785289764,0.1977113038301468
synonym,0.33996865153312683,0.2534281313419342,0.3864906132221222,0.4327069818973541,0.4931437373161316,0.5292026400566101,,,0.2854864299297333,0.1984187662601471,0.32931169867515564,0.376888632774353,0.44045013189315796,0.48039451241493225
atlocation,0.03245532512664795,0.0015015015378594398,0.024024024605751038,0.048048049211502075,0.08858858793973923,0.11711712181568146,,,0.033585257828235626,0.001925882650539279,0.025215450674295425,0.04854467138648033,0.09075895696878433,0.12077876925468445
etymologicallyrelatedto,0.050805117934942245,0.01621621660888195,0.05945946276187897,0.07567568123340607,0.10810811072587967,0.1297297328710556,,,0.05066143348813057,0.016169404610991478,0.059287816286087036,0.07545721530914307,0.10779602825641632,0.12935523688793182
distinctfrom,0.13215439021587372,0.005494505632668734,0.15934066474437714,0.26923078298568726,0.41208791732788086,0.4890109896659851,,,0.14931689202785492,0.00280662695877254,0.18107013404369354,0.31694623827934265,0.4776800870895386,0.5656501650810242
haslastsubevent,0.04910747706890106,0.0,0.05263157933950424,0.10526315867900848,0.10526315867900848,0.15789473056793213,,,0.04750635847449303,0.0,0.050899870693683624,0.10179974138736725,0.10179974138736725,0.15269960463047028
usedfor,0.06744880229234695,0.024221453815698624,0.05882352963089943,0.10034602135419846,0.15224914252758026,0.1833910048007965,,,0.07092632353305817,0.025661656633019447,0.06361107528209686,0.104880690574646,0.15863384306430817,0.1910201609134674
similarto,0.12652413547039032,0.03343465179204941,0.16413374245166779,0.2249240130186081,0.32218846678733826,0.34954407811164856,,,0.1260594129562378,0.03354331851005554,0.1633322536945343,0.22228868305683136,0.3204496502876282,0.3471396863460541
desires,0.01786624640226364,0.0,0.025641025975346565,0.05128205195069313,0.05128205195069313,0.07692307978868484,,,0.019783157855272293,0.0,0.0320415198802948,0.05476835370063782,0.05476835370063782,0.0863092765212059
antonym,0.08261077851057053,0.010330578312277794,0.08264462649822235,0.14462809264659882,0.2499999850988388,0.31198346614837646,,,0.10118487477302551,0.016268543899059296,0.10978752374649048,0.17465431988239288,0.2953431308269501,0.3739420771598816
dbpedia,0.04306238517165184,0.0033444815780967474,0.03344481438398361,0.06020066887140274,0.12374582141637802,0.17391304671764374,,,0.04306238144636154,0.0033444815780967474,0.03344481438398361,0.06020066887140274,0.12374580651521683,0.17391304671764374
partof,0.1486111879348755,0.07109005004167557,0.1611374467611313,0.2132701575756073,0.3127962350845337,0.3886256217956543,,,0.14736713469028473,0.07250769436359406,0.15811645984649658,0.20386360585689545,0.30136582255363464,0.38266485929489136
formof,0.2232593446969986,0.087649405002594,0.23904383182525635,0.38645419478416443,0.5498008131980896,0.6454183459281921,,,0.22476567327976227,0.08897653967142105,0.2401551902294159,0.3884041905403137,0.5514373183250427,0.6483168601989746
hasa,0.023787278681993484,0.0,0.0,0.0,0.040816325694322586,0.12244898080825806,,,0.023982005193829536,0.0,0.0,0.0,0.03533021733164787,0.12236679345369339
capableof,0.014589577913284302,0.0,0.016129031777381897,0.016129031777381897,0.032258063554763794,0.032258063554763794,,,0.015507537871599197,0.0,0.020437361672520638,0.020437361672520638,0.03493344411253929,0.03493344411253929
instanceof,0.06232590600848198,0.0,0.0882352963089943,0.11764705926179886,0.20588235557079315,0.23529411852359772,,,0.06232590973377228,0.0,0.0882352888584137,0.11764705926179886,0.20588234066963196,0.23529411852359772
hasprerequisite,0.03773007169365883,0.0,0.03703703731298447,0.0555555559694767,0.07407407462596893,0.12962962687015533,,,0.04286317154765129,0.0,0.047090619802474976,0.06827521324157715,0.0851072296500206,0.14213119447231293
motivatedbygoal,0.0463520810008049,0.0,0.03448275849223137,0.03448275849223137,0.10344827175140381,0.20689654350280762,,,0.044995445758104324,0.0,0.031745545566082,0.031745545566082,0.10344569385051727,0.19868232309818268
derivedfrom,0.07733594626188278,0.0,0.09090909361839294,0.13833992183208466,0.24901187419891357,0.3320158123970032,,,0.07734151184558868,0.0,0.09103785455226898,0.13749133050441742,0.24888582527637482,0.3311804234981537
hassubevent,0.04366454854607582,0.0,0.03529411926865578,0.07058823853731155,0.11764705926179886,0.1764705926179886,,,0.04707690328359604,0.0,0.03770683705806732,0.0756414532661438,0.12792730331420898,0.19211813807487488
causes,0.1367286890745163,0.0833333358168602,0.1527777761220932,0.1666666716337204,0.2638888955116272,0.2777777910232544,,,0.148640438914299,0.09339268505573273,0.1666945368051529,0.1790619194507599,0.27709853649139404,0.28946590423583984
receivesaction,0.009252391755580902,0.0,0.0,0.0,0.0,0.0,,,0.009749879129230976,0.0,0.0,0.0,0.0,0.0
hasproperty,0.03247395157814026,0.0,0.02298850566148758,0.06896551698446274,0.09195402264595032,0.1149425283074379,,,0.034417424350976944,0.0,0.025218864902853966,0.07519558072090149,0.09612537175416946,0.11705514788627625
entails,0.033922478556632996,0.0,0.0,0.0,0.05882352963089943,0.23529411852359772,,,0.033922482281923294,0.0,0.0,0.0,0.05882352963089943,0.23529411852359772
hasfirstsubevent,0.06990493088960648,0.0,0.0,0.20000000298023224,0.3499999940395355,0.3499999940395355,,,0.07411237061023712,0.0,0.0,0.22587300837039948,0.3710218071937561,0.3710218071937561
notdesires,0.0025783388409763575,0.0,0.0,0.0,0.0,0.0,,,0.003080399241298437,0.0,0.0,0.0,0.0,0.0
causesdesire,0.09182286262512207,0.07692307978868484,0.07692307978868484,0.07692307978868484,0.07692307978868484,0.1538461595773697,,,0.09839234501123428,0.08298517763614655,0.08298517763614655,0.08298517763614655,0.08298517763614655,0.17487508058547974
madeof,0.05295657366514206,0.0,0.0,0.125,0.125,0.125,,,0.05221935361623764,0.0,0.0,0.12108606100082397,0.12108606100082397,0.12108606100082397
nothasproperty,0.18978989124298096,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.3333333432674408,0.3333333432674408,,,0.18653906881809235,0.15978041291236877,0.15978041291236877,0.15978041291236877,0.3608783185482025,0.3608783185482025
createdby,0.030901692807674408,0.0,0.0,0.0,0.1666666716337204,0.1666666716337204,,,0.03259921446442604,0.0,0.0,0.0,0.17836464941501617,0.17836464941501617
notcapableof,0.009413940832018852,0.0,0.0,0.0,0.0,0.0,,,0.011621218174695969,0.0,0.0,0.0,0.0,0.0
definedas,0.1428571492433548,0.0,0.0,0.0,1.0,1.0,,,0.1428571492433548,0.0,0.0,0.0,1.0,1.0
