relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.1631309986114502,0.18299099802970886,1194.724609375,1312.8817138671875,0.09594199806451797,0.1892399936914444,0.2339709997177124,0.29274898767471313,0.393095999956131,0.229326993227005
