relation,mrr,wmrr,wmr,mr,hits@1,hits@3,hits@5,hits@10,mae,mse
overall,0.6119870147705078,0.6588819742202761,78.3380172729492,84.0376205444336,0.5304440412521363,0.6527290253639222,0.6809660234451291,0.7648440256118776,0.0706,0.023
