relation,mrr,hits@1,hits@3,hits@5,hits@10,hits@15,mae,mse,wmrr,whits@1,whits@3,whits@5,whits@10,whits@15
overall,0.39872047305107117,0.28986746072769165,0.44940856099128723,0.5161037445068359,0.6065269708633423,0.6537693738937378,0.27496305108070374,0.13868841528892517,0.40749391913414,0.2966155707836151,0.46063879132270813,0.5278024077415466,0.6192581057548523,0.6668401956558228
101,0.5693639516830444,0.4545454680919647,0.6363636255264282,0.7272727489471436,0.7272727489471436,0.7272727489471436,,,0.581717848777771,0.45521095395088196,0.6555583477020264,0.7557595372200012,0.7557595372200012,0.7557595372200012
102,0.14984995126724243,0.09090909361839294,0.1818181872367859,0.1818181872367859,0.27272728085517883,0.3636363744735718,,,0.15946397185325623,0.0976148322224617,0.19197909533977509,0.19197909533977509,0.28787803649902344,0.38549289107322693
103,0.14630550146102905,0.05263157933950424,0.05263157933950424,0.2631579041481018,0.42105263471603394,0.5789473652839661,,,0.15412423014640808,0.059367816895246506,0.059367816895246506,0.2710016071796417,0.4487493634223938,0.5468787550926208
104,0.17339609563350677,0.11851851642131805,0.14814814925193787,0.21481481194496155,0.3037036955356598,0.3629629611968994,,,0.18275853991508484,0.12806250154972076,0.1576598882675171,0.22671444714069366,0.31108391284942627,0.3704794943332672
105,0.6705417037010193,0.567375898361206,0.7446808218955994,0.7943261861801147,0.8510637879371643,0.8581560254096985,,,0.6550634503364563,0.5506543517112732,0.7365702390670776,0.7833697199821472,0.8332532048225403,0.8403880000114441
106,0.48475319147109985,0.3570750057697296,0.5650522112846375,0.637226939201355,0.6989553570747375,0.7388414144515991,,,0.5171328186988831,0.38869574666023254,0.6012731790542603,0.6714490056037903,0.7283403873443604,0.7668073177337646
107,0.24603484570980072,0.15471698343753815,0.26981133222579956,0.322641521692276,0.42075473070144653,0.4867924451828003,,,0.24462664127349854,0.14490185678005219,0.2755438983440399,0.32572051882743835,0.4386918544769287,0.4977249205112457
108,0.00031377471168525517,0.0,0.0,0.0,0.0,0.0,,,0.00031377471168525517,0.0,0.0,0.0,0.0,0.0
109,0.5274990797042847,0.3947368562221527,0.6315789222717285,0.6710526347160339,0.7280701994895935,0.7719298601150513,,,0.5381919145584106,0.40406888723373413,0.6395015716552734,0.6817888617515564,0.7426022887229919,0.787574052810669
11,0.16733157634735107,0.07999999821186066,0.19999998807907104,0.23999999463558197,0.3199999928474426,0.35999998450279236,,,0.1556423008441925,0.08679191023111343,0.1745188981294632,0.22130748629570007,0.28851059079170227,0.3221398890018463
